"user_id","user_name","user_real_name","user_password","user_newpassword","user_email","user_options","user_touched","user_token","user_email_authenticated","user_email_token","user_email_token_expires","user_registration","user_newpass_time","user_editcount","user_password_expires"
30548,"Filzstift","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120132040,NULL,112,NULL
30561,"NF","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120133248,NULL,17,NULL
30581,"Kgbek","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120134950,NULL,51,NULL
30590,"Ffffnm","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120135733,NULL,1030,NULL
30615,"Der Naturfreund","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120141613,NULL,13,NULL
30659,"Fjrei","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120143720,NULL,48,NULL
30672,"Gogo303","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120144607,NULL,33,NULL
30683,"Flomru","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120145653,NULL,51,NULL
30741,"Frank C. Müller","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120155412,NULL,13,NULL
30751,"Gpvos","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120160718,NULL,116,NULL
30753,"Longbowman","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120160922,NULL,4514,NULL
30790,"CortoFrancese","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120163731,NULL,34,NULL
30828,"Kåre-Olav","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120170930,NULL,16,NULL
30853,"Xelgen","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120172908,NULL,217,NULL
30887,"Kiełek","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120175745,NULL,264,NULL
30919,"Ypzrgy1225","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120182755,NULL,11,NULL
30921,"Schmelzle","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120182935,NULL,11,NULL
30938,"Josutus","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120184107,NULL,1054,NULL
30951,"DonQuixote","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120185422,NULL,10,NULL
30975,"Joe-Tomato","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120191851,NULL,52,NULL
30984,"KoverasLupus","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120193054,NULL,118,NULL
30999,"Mdd","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120194321,NULL,254,NULL
31004,"Centralienne","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120194724,NULL,828,NULL
31017,"Jaanusele","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120195707,NULL,11,NULL
31065,"Leefeni,de Karik","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120205953,NULL,15,NULL
31090,"Rillke","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120213643,NULL,62,NULL
31116,"Roarjo","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120220751,NULL,222,NULL
31151,"Starless","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120225257,NULL,223,NULL
31168,"Phantomsteve","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120230942,NULL,16,NULL
31179,"Chico","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120233135,NULL,108,NULL
31183,"Wiki Andrea 2012","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121120234130,NULL,14,NULL
31206,"Warddr","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121000936,NULL,17,NULL
31218,"Antidiskriminator","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121003008,NULL,127,NULL
31336,"Xiaomingyan","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121033240,NULL,953,NULL
31421,"Hansek141","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121061320,NULL,432,NULL
31426,"Fafik82","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121061548,NULL,52,NULL
31437,"Crazypaco","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121063801,NULL,128,NULL
31471,"Harrieta171","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121072234,NULL,78,NULL
31472,"Bhaskar Bhatt Joshi","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121072517,NULL,23,NULL
31473,"Lbenedix","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121072544,NULL,1223,NULL
31481,"វ័ណថារិទ្ធ","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121073524,NULL,273,NULL
31489,"Ranbar","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121074628,NULL,203,NULL
31493,"Breno","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121075245,NULL,21,NULL
31516,"Nico","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121081900,NULL,1231,NULL
31524,"مانفی","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121082934,NULL,781,NULL
31529,"Trần Nguyễn Minh Huy","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121083855,NULL,678,NULL
31541,"Varmıcaycen","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121090417,NULL,47,NULL
31544,"Shyamal","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121090635,NULL,11,NULL
31547,"Magic Wizard","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121090924,NULL,13,NULL
31584,"Amakuha","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121095809,NULL,118,NULL
31607,"Tejgad","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121103926,NULL,34,NULL
31610,"FormerIP","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121104102,NULL,16,NULL
31662,"Ekeb","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121113313,NULL,12,NULL
31663,"Ettrig","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121113451,NULL,464,NULL
31747,"Tynchtyk Chorotegin","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121131745,NULL,23,NULL
31761,"Micha L. Rieser","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121133730,NULL,68,NULL
31812,"Jkl","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121143238,NULL,181,NULL
31862,"Patafisik","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121151031,NULL,126,NULL
31874,"Ravidreams","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121152308,NULL,19,NULL
31918,"Bongdentoiac","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121160642,NULL,25,NULL
32010,"Tat1642","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121172324,NULL,14,NULL
32024,"Kurumban","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121174406,NULL,31,NULL
32034,"Marce79","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121175714,NULL,87,NULL
32052,"Livermorium","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121181625,NULL,501,NULL
32060,"FrancescRomero","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121182505,NULL,201,NULL
32069,"Ain92","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121183556,NULL,5338,NULL
32072,"Jan.Kamenicek","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121183912,NULL,263,NULL
32089,"Kronf","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121185054,NULL,131,NULL
32115,"Mishukdero","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121192250,NULL,326,NULL
32136,"Tatul","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121194138,NULL,18,NULL
32152,"CheepnisAroma","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121195912,NULL,42,NULL
32153,"Dominic","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121195918,NULL,87,NULL
32188,"Gautehuus","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121204743,NULL,835,NULL
32194,"Mh7kJ","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121205116,NULL,71,NULL
32252,"Gerbil","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121220320,NULL,62,NULL
32264,"McZusatz","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121222245,NULL,12,NULL
32265,"Tatiana Matlina","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121222316,NULL,89,NULL
32315,"Thermokarst","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121233455,NULL,114,NULL
32316,"NS777","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121233530,NULL,56,NULL
32324,"OsotedeMonte","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121121234924,NULL,25,NULL
32381,"Christian2003","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122012819,NULL,41,NULL
32472,"Jevansen","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122044250,NULL,43,NULL
32479,"सरोज कुमार ढकाल","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122044845,NULL,514,NULL
32490,"Elekhh","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122050507,NULL,2755,NULL
32506,"Rectar2","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122052747,NULL,42,NULL
32523,"Immortalitas","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122060045,NULL,1005,NULL
32527,"Amgine","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122060734,NULL,10,NULL
32554,"Tonchizerodos","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122070133,NULL,54,NULL
32555,"LA2","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122070214,NULL,159,NULL
32556,"Phyo WP","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122070331,NULL,327,NULL
32602,"Anoopan","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122080941,NULL,20,NULL
32620,"TINKO","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122082429,NULL,20,NULL
32625,"Martin Kotačka","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122083034,NULL,37,NULL
32628,"Zaher kadour","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122083316,NULL,5916,NULL
32647,"Milda","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122085955,NULL,22,NULL
32711,"Kasymov","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122102011,NULL,1340,NULL
32721,"Wanwa","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122104025,NULL,30,NULL
32741,"Hindustanilanguage","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122110359,NULL,672,NULL
32743,"Greenski","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122110655,NULL,1385,NULL
32834,"Fjmustak","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122125322,NULL,35,NULL
32841,"Liashko","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122130601,NULL,1295,NULL
32852,"Ha98574","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122131311,NULL,1814,NULL
32929,"如沐西风","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122142936,NULL,427,NULL
32988,"Migel Sances Huares","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122153753,NULL,623,NULL
32992,"Hebue","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122153928,NULL,15,NULL
33011,"GreyCat","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122155949,NULL,14,NULL
33015,"Beko","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122160548,NULL,1307,NULL
33019,"Xxlfussel","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122160716,NULL,224,NULL
33130,"CherryX","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122175741,NULL,17,NULL
33146,"Bruzaholm","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122180835,NULL,18,NULL
33228,"Shadowxfox","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122191039,NULL,5362,NULL
33267,"Hon-3s-T","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122195922,NULL,55,NULL
33281,"K1234567890y","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122201430,NULL,18,NULL
33326,"Draa kul","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122210658,NULL,1035,NULL
33335,"Raul Caarvalho","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122212319,NULL,18,NULL
33366,"Geitost","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122221551,NULL,672,NULL
33401,"Gorigori","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121122231206,NULL,50,NULL
33449,"De Boni 2007","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123005437,NULL,23,NULL
33523,"SleaY","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123025757,NULL,40,NULL
33578,"Jayantanth","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123043855,NULL,223,NULL
33612,"Jasonzhuocn","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123053223,NULL,34,NULL
33616,"Jason Quinn","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123053823,NULL,80,NULL
33643,"Aditya Mahar","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123063229,NULL,784,NULL
33648,"Matanya","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123063845,NULL,1187,NULL
33675,"Bradipo Lento","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123072311,NULL,142,NULL
33697,"Lou.gruber","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123080310,NULL,38,NULL
33707,"Zanaq","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123081426,NULL,32,NULL
33708,"Davioz","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123081529,NULL,444,NULL
33712,"The RedBurn","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123081935,NULL,135,NULL
33722,"VitVit","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123083729,NULL,25,NULL
33733,"Pablo029","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123085129,NULL,23,NULL
33738,"MJ94","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123090051,NULL,261,NULL
33752,"06Ivonne","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123092013,NULL,25,NULL
33797,"Eminn","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123102228,NULL,520,NULL
33798,"TCY","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123102645,NULL,175,NULL
33810,"Jarvin","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123103633,NULL,65,NULL
33815,"Fanfwah","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123104235,NULL,20,NULL
33816,"Utar Sigmal","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123104350,NULL,10,NULL
33877,"Tsaag Valren","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123114631,NULL,194,NULL
33895,"蒋龍","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123121425,NULL,82,NULL
33905,"HilberTraum","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123122406,NULL,31,NULL
33940,"Diagramma Della Verita","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123125236,NULL,167,NULL
33956,"Tacsipacsi","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123130500,NULL,5856,NULL
33960,"Vdkdaan","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123131222,NULL,183,NULL
33983,"Komischn","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123134711,NULL,1871,NULL
34014,"Limonadis","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123141256,NULL,29,NULL
34026,"Leonardofa94","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123142629,NULL,42,NULL
34062,"Christian List","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123151133,NULL,179,NULL
34064,"Juan Mayordomo","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123151308,NULL,3769,NULL
34081,"Tohma","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123152214,NULL,10,NULL
34089,"Paracel63","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123152816,NULL,310,NULL
34090,"Djhuty","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123152927,NULL,12,NULL
34118,"Tholme","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123160319,NULL,26,NULL
34167,"Mdupont","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123164406,NULL,101,NULL
34205,"ゆいしあす","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123172023,NULL,185,NULL
34208,"Thine Antique Pen","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123172640,NULL,891,NULL
34239,"Ypnypn","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123180729,NULL,1967,NULL
34290,"Mazta2012","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123185925,NULL,317,NULL
34357,"Peter.C","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123200837,NULL,32,NULL
34377,"Feldo","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123203239,NULL,673,NULL
34396,"KarlHeintz","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123205651,NULL,10,NULL
34415,"Sburke","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123211905,NULL,82,NULL
34444,"MisterMicro","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123215111,NULL,706,NULL
34448,"Degen Earthfast","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123215743,NULL,47,NULL
34458,"Vhorvat","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123220439,NULL,2051,NULL
34464,"Gustavohfm","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123220942,NULL,109,NULL
34471,"ScoutT7","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123222036,NULL,277,NULL
34506,"Effeietsanders","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123230633,NULL,189,NULL
34540,"Epicgenius","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121123235153,NULL,943,NULL
34560,"Ahsoous","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124003559,NULL,199,NULL
34717,"ح-اكبري","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124060051,NULL,124,NULL
34743,"Meursault2004","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124065835,NULL,33,NULL
34750,"Jack801016","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124070711,NULL,11,NULL
34786,"コシャリ","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124075732,NULL,94,NULL
34825,"Robotje","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124090154,NULL,1949,NULL
34858,"Ruthven","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124094707,NULL,140,NULL
34878,"Copydays","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124101328,NULL,654,NULL
34902,"Kamelot","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124104613,NULL,173,NULL
34907,"Meerdervoort","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124105348,NULL,1055,NULL
34941,"Psychoslave","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124114819,NULL,28,NULL
34972,"Jfblanc","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124123644,NULL,956,NULL
34992,"ParacelIslandsDispute","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124125847,NULL,98,NULL
35002,"Halfdrag","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124130750,NULL,67,NULL
35007,"SBT","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124131501,NULL,42,NULL
35011,"Haraldmmueller","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124131903,NULL,10,NULL
35026,"GastelEtzwane","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124133323,NULL,33,NULL
35031,"Daviidos","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124133928,NULL,23,NULL
35034,"M2545","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124134345,NULL,371,NULL
35052,"Грищук ЮН","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124140934,NULL,334,NULL
35085,"BinBot","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124144416,NULL,112,NULL
35118,"Creosota","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124151623,NULL,86,NULL
35150,"GGir","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124154928,NULL,43,NULL
35164,"Geonidiusz","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124160413,NULL,90,NULL
35181,"MartinPoulter","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124162402,NULL,106,NULL
35209,"WikiFer","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124165053,NULL,16,NULL
35212,"Cristianho19","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124165943,NULL,30,NULL
35230,"Banyeres","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124171751,NULL,42,NULL
35237,"Linus Wolf","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124172123,NULL,626,NULL
35247,"Alensha","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124172753,NULL,92,NULL
35295,"Gruznov","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124181314,NULL,82,NULL
35341,"MarisaLR","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124191845,NULL,1599,NULL
35348,"Kristian Vangen","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124192538,NULL,1714,NULL
35358,"AM 23","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124193445,NULL,11,NULL
35387,"Arved","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124195554,NULL,24,NULL
35388,"Gbeckmann","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124195618,NULL,99243,NULL
35392,"Aktron","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124195722,NULL,638,NULL
35394,"Stylenotes","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124195945,NULL,19,NULL
35410,"Hubba","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124201441,NULL,96,NULL
35438,"Viswaprabha","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124205310,NULL,433,NULL
35500,"Subtropical-man","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124220818,NULL,108,NULL
35521,"Kelapstick","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124223705,NULL,70,NULL
35522,"Symac","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124223842,NULL,8938,NULL
35542,"John F. Lewis","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124230337,NULL,3910,NULL
35552,"IngenieroLoco","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124232236,NULL,39,NULL
35555,"YjM","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121124232742,NULL,2737,NULL
35573,"Borvan53","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121125000423,NULL,162,NULL
35578,"Scalhotrod","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20121125000844,NULL,18,NULL
